"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
293,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
294,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
295,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
296,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
297,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
298,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
299,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
300,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
301,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
302,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
303,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
304,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
305,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
306,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
307,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
308,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
309,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
310,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
311,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
312,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
313,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
314,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
315,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
316,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
317,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
318,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
319,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
320,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
321,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
322,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
323,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
324,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
325,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
326,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
327,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
328,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
329,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
330,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
331,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
332,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
333,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
334,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
335,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
336,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
337,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
338,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
339,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
340,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
341,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
342,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
343,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
344,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
345,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
346,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
347,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
348,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
349,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
350,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
351,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
352,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
353,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
354,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
355,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
356,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
357,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
358,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
359,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
360,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
361,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
362,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
363,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
364,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
365,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
366,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
367,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
368,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
369,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
370,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
371,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
372,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
373,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
374,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
375,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
376,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
377,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
378,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
379,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
380,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
381,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
382,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
383,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
384,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
385,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
386,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
387,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
388,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
389,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
390,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
391,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
392,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
393,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
394,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
395,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
396,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
397,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
398,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
399,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
400,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
