"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
796,"茶儿胡同30号","北京市西城区茶儿胡同30号","","门址","http://api.map.baidu.com/place/detail?uid=2a01d9d3985b9e79b72655f6&output=html&source=placeapi_v2","1","","0",""
797,"幽茶雅轩陶瓷","北京市西城区仁民路2号","","购物","http://api.map.baidu.com/place/detail?uid=03aa30cc4bf6ed382b201ac2&output=html&source=placeapi_v2","22","","4.7",""
798,"西单饭店-茶吧","大木仓北一巷1号","(010)66032266","美食;茶座","http://api.map.baidu.com/place/detail?uid=f5b10f4ac02f2f0b0f0e6bb2&output=html&source=placeapi_v2","1","","",""
799,"源达烟酒茶行","东城区南小市口街20号椿房10层115号","13863222231","购物;商铺","http://api.map.baidu.com/place/detail?uid=ae548bcf546d34a728201ada&output=html&source=placeapi_v2","5","","",""
800,"波蔻法式下午茶","北京市西城区西单北大街110号(灵境胡同南)老佛爷百货B1层","","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=05ea7367bbb74fbb9de32166&output=html&source=placeapi_v2","8","","2.5",""
801,"北京畅茗轩茶行","北京东城区东花市大街82号富贵园1楼近新世界搜秀","(010)67132237","美食;茶座","http://api.map.baidu.com/place/detail?uid=a3f21eee2416055d2eb17eab&output=html&source=placeapi_v2","22","","3.8",""
802,"云庭英式下午茶","北京市东城区演乐胡同24号","(010)64087533","美食","http://api.map.baidu.com/place/detail?uid=349e24107d9efb26373a71b9&output=html&source=placeapi_v2","50","","4.6",""
803,"宣武区茶儿胡同","北京市西城区","","道路","http://api.map.baidu.com/place/detail?uid=8931e945c0c54915b24c492c&output=html&source=placeapi_v2","7","","",""
804,"台湾老乡长茶典","北京市东城区西花市南里东区新景家园15号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8f3400abe456164a9a00504a&output=html&source=placeapi_v2","7","","5",""
805,"侨园饭店-咖啡茶吧","开阳路6号侨园饭店2号楼1层","(010)63038861","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=649331ea9e217723b75f1e8b&output=html&source=placeapi_v2","1","","5",""
806,"云岭咖啡茶叶营销","西城区宣武门外大街香炉营头条33号普洱茶城二楼B-9（近崇光百货）","(010)59799158","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=750368351bb3bbb65f0d02e7&output=html&source=placeapi_v2","3","","4",""
807,"茶兿咖啡(龙潭湖店)","北京东城区左安门内大街3号(近龙潭湖公园)","(010)67183828","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=79cceb368c322f901f58008a&output=html&source=placeapi_v2","46","","4.6",""
808,"铂金茶府(铂金城店)","将台西路芳园南里西区8号楼底商（尚古足道隔壁）","13438993190","丽人;美容","http://api.map.baidu.com/place/detail?uid=17084bc124208caeb6f42f9c&output=html&source=placeapi_v2","10","","",""
809,"sarah's home 英式传统下午茶","东单北大街1号国旅大厦D1室","(010)85116007","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=24a744ab3e5830113fe231eb&output=html&source=placeapi_v2","1","","",""
810,"公共厕所","茶儿胡同附近","","生活服务;公共厕所","http://api.map.baidu.com/place/detail?uid=ebce3cf78a964a22a3acc45b&output=html&source=placeapi_v2","1","","",""
811,"大栅栏文保区保护修缮办公室一分部","茶儿胡同甲6","","政府机构;各级政府","http://api.map.baidu.com/place/detail?uid=650756fe071e3144631c6729&output=html&source=placeapi_v2","1","","0",""
812,"莉宏美甲里仁街店","陶然亭里仁街仙云茶行旁(近陶然亭地铁站D口)","(010)83910845,18600265836","丽人;美甲","http://api.map.baidu.com/place/detail?uid=a4f7f474824122f2f503b8f8&output=html&source=placeapi_v2","22","","4.4",""
813,"吴裕泰茶荘","北京市东城区王府井大街186号","010-65254961","购物;商铺","http://api.map.baidu.com/place/detail?uid=24d055084b0228b6138824a9&output=html&source=placeapi_v2","913","","4.3",""
814,"张一元茶庄乌龙茶专卖店","北京西城区西砖胡同2号院7号楼西配楼(近枫桦豪景)","(010)63585878","购物;商铺","http://api.map.baidu.com/place/detail?uid=923ffd0048077caed82f28a3&output=html&source=placeapi_v2","6","","4",""
815,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
816,"烟酒茶超市","左安门内大街10","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2d3265641a94d45cc7f0254b&output=html&source=placeapi_v2","2","","",""
817,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
818,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
819,"烟酒茶超市","永安里中街25号临乙25号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5a7002ae711cb46982288acd&output=html&source=placeapi_v2","5","","",""
820,"大益普洱茶","东花市南里东区5号楼B11(尼奥大厦北侧)","(010)59477035","购物;商铺","http://api.map.baidu.com/place/detail?uid=28973b5aa1dee3e780a00cdf&output=html&source=placeapi_v2","70","","4.3",""
821,"春水秋香茶","朝阳区双井桥西北侧(国贸桥向南约700米)富力城1层","","购物","http://api.map.baidu.com/place/detail?uid=23cec6e7cb532af29fec2b45&output=html&source=placeapi_v2","3","","",""
822,"烟酒茶商行","建国门外大街16号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d7ec9823d074e56f8bb9882f&output=html&source=placeapi_v2","3","","",""
823,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
824,"恒香阁烟酒茶","北京市朝阳区朝外大街甲６号万通中心B1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ea13f1a6f36342dd1d1d1149&output=html&source=placeapi_v2","1","","",""
825,"每天美烟酒茶","白桥大街10号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=983ef538a5653c3026e0a0c2&output=html&source=placeapi_v2","16","","",""
826,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
827,"茶之趣","北京市朝阳区建国门外大街1号国贸商城区域１B1层","","休闲娱乐","http://api.map.baidu.com/place/detail?uid=b533ea4af39e8a584e6d46a0&output=html&source=placeapi_v2","2","","4",""
828,"金樽烟酒茶商行","农光里109-6","","购物;商铺","http://api.map.baidu.com/place/detail?uid=cac5fc76a88d85ea2cb96d12&output=html&source=placeapi_v2","9","","3.5",""
829,"天天旺烟酒茶超市","焦化路1号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0e678ee2e33cb8cd43e192e2&output=html&source=placeapi_v2","7","","",""
830,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
831,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
832,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
833,"中国烟酒茶","朝阳区大郊亭桥东广渠东路(近钢材市场)","13693235667","购物;商铺","http://api.map.baidu.com/place/detail?uid=631c415723c58b7831f71d37&output=html&source=placeapi_v2","10","","",""
834,"诚润烟酒茶海参","百子湾路石门村路1号金都杭城底商(近大成国际)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=72aa2513239d625e067ce8a4&output=html&source=placeapi_v2","8","","5",""
835,"吴裕泰茶","朝阳区东三环南路双井桥南100米路东侧(农商行)","010-67751252","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf29b702d733f1e409b93ad0&output=html&source=placeapi_v2","25","","3.7",""
836,"茶汉丽轩","广渠路66号院双井百环家园商业甲19号楼2层","(010)65238080","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=1628e8fa451910fda6da39b7&output=html&source=placeapi_v2","546","","4",""
837,"茶与生活(尚都北塔店)","朝阳区东大桥路8号SOHO尚都北塔B座一层2125(尚都便利店对面)","18600497267","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=6ed3083adbf967ae2a3a9ff5&output=html&source=placeapi_v2","43","","4.2",""
838,"世纪华联烟酒茶(南磨房店)","北京市朝阳区磨房北里甲115号","","购物;超市","http://api.map.baidu.com/place/detail?uid=a2c9b30062f96429d9d89198&output=html&source=placeapi_v2","6","","3",""
839,"安薇塔英国茶体系(银泰中心店)","朝阳区建国门外大街2号银泰中心B1楼(近国贸地铁站C口)","(010)85171596","美食;茶座","http://api.map.baidu.com/place/detail?uid=7524cb4f31cbfa2d04026f6e&output=html&source=placeapi_v2","429","","4.4",""
840,"中国烟酒茶超市","新街大院甲8号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ceb25ea79393b9b9ac0457b1&output=html&source=placeapi_v2","2","","",""
841,"百悦草堂茶会所","北京朝阳区百子湾南二路72号东柏街乐成豪丽6号","(010)85895600","","http://api.map.baidu.com/place/detail?uid=633a73266fe3467b0b69d94f&output=html&source=placeapi_v2","2","","4",""
842,"安薇塔英国茶屋","北京市朝阳区国贸商城一期B1楼WB117","(010)65056881","美食;茶座","http://api.map.baidu.com/place/detail?uid=a37ef0b3d9f75bb114b54b7d&output=html&source=placeapi_v2","1","","4.6",""
843,"三好茶博汇(金都杭城店)","百子湾路石门村路1号金都杭城底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=850815e1962c758243e1924a&output=html&source=placeapi_v2","7","","4",""
844,"金湖茶餐厅(国际俱乐部店)","朝阳区建国门外大街21号一幢一层198号","(010)65328282,(010)65616011","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=161a0ed28248f5495cd4fe5f&output=html&source=placeapi_v2","870","","4",""
845,"高美港式茶餐厅","朝阳门外大街6号新城国际公寓一期8号楼101号店铺(近世贸天阶)","(010)65979968,(010)65979958","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=28e700f17cb13618085cb3b2&output=html&source=placeapi_v2","18","","4.5",""
846,"妙茶","朝阳区东三环南路农光里117号劲松大厦底商(近劲松地铁C口)","15011098689","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=c06b823c084398a13913fd49&output=html&source=placeapi_v2","166","","4.1",""
847,"福润堂养生茶","北京市朝阳区东三环中路财富购物中心3层","(010)56105768","美食;茶座","http://api.map.baidu.com/place/detail?uid=78b7afff2ccbb889246e98c2&output=html&source=placeapi_v2","48","","",""
848,"茶礼园","建国路87号新光天地B1楼","","","http://api.map.baidu.com/place/detail?uid=5e53af1ad91cb1464151c041&output=html&source=placeapi_v2","4","","",""
849,"旺角小厨茶餐厅","北京市朝阳区朝外大街甲６号万通中心2层","(010)59073275","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=23116913768eefe4734b870f&output=html&source=placeapi_v2","5","","3",""
850,"野荷花语营养素食茶餐厅","北京朝阳区东大桥路8号SOHO尚都西塔B122号近东大桥路、世贸天阶北、万通新城国际中心西","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=0dc3d82da622477575e5b607&output=html&source=placeapi_v2","170","","3.8",""
851,"倾城茶餐厅","建国门外大街建华南路6号卓明大厦宜必思酒店1楼(近北京人民广播电台)","(010)65866388","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=cc2357569e73e6409122e06f&output=html&source=placeapi_v2","323","","4.4",""
852,"新旺茶餐厅","西大望路1号一号楼写字楼地下一层01商业及地上一层101单元","15911063668","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=fbb1f1911a6408a317948e64&output=html&source=placeapi_v2","62","","3.8",""
853,"角落肉骨茶","东大桥路8号尚都SOHO西塔B1楼B116室（世界城世贸天阶西侧）","","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=98b86eed3b5d5f14931fc9ac&output=html&source=placeapi_v2","76","","4.5",""
854,"缔旺茶餐厅","北京市朝阳区东三环中路65号ＶＩＶＡ北京富力广场3层","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=6b2ce104eb47f68fc37da2b1&output=html&source=placeapi_v2","3","","4",""
855,"新乐记茶餐厅","东三环中路10号南航大酒店1层(国贸,招商局大厦,艾维克大厦,瑞赛中心,雅诗阁)","(010)65662978","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=c0355d852d4f5550fe0eb059&output=html&source=placeapi_v2","1","","",""
856,"峯港茶餐厅","东大桥路9北京侨福芳草地购物中心地下2层08","(010)85631675","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=0c3ebd7141df8f331ce999a6&output=html&source=placeapi_v2","1039","","4.4",""
857,"鸿泰君和·茶","东三环南路58号院-2富顿中心A座12层1215","","公司企业","http://api.map.baidu.com/place/detail?uid=84508dace73124c41b11d58b&output=html&source=placeapi_v2","1","","",""
858,"金满城茶餐厅","朝阳门外大街6号新城国际公寓11号楼103店铺","(010)65336537","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=83b8d44c61ffdee8cd04ef5f&output=html&source=placeapi_v2","73","","3.5",""
859,"华茗港茶餐厅","北京市朝阳区万达广场建国路93号院16号楼102号(近新世界百货商场)","(010)58203638","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=3e631b2cdeefb0550b69d923&output=html&source=placeapi_v2","86","","3.9",""
860,"菩提树茶餐厅","北京市朝阳区潘家园华威里28号河南大厦1楼近东三环南路、广西大厦东南侧咖啡厅","(010)67751188","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=dbf4d6eede26be336ea3ccfa&output=html&source=placeapi_v2","14","","4.3",""
861,"谦记港品茶餐厅","建国路93号院万达广场18号楼底商","(010)59603688,(010)59603138","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=c12afaaf6822103285420e82&output=html&source=placeapi_v2","315","","3.7",""
862,"栀子花开茶餐厅","力源里北街2号金地名京内(近四惠地铁)","(010)88500808","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=2ad32cc3867eba969d95de66&output=html&source=placeapi_v2","15","","3.9",""
863,"缘味港韵茶餐厅","北京朝阳区东大桥路8号SOHO尚都北塔4楼2401室(近金桐西路)","(010)58699593","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=631c415707c6f77831f71d36&output=html&source=placeapi_v2","41","","3.6",""
864,"北京龙记茶餐厅","朝阳区建国门外大街中海广场B1层","010-65958546","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=bcaebff8b05a914dc8e33c91&output=html&source=placeapi_v2","531","","3.7",""
865,"丽豪港式茶餐厅天阶店","北京市光华路9号世贸天阶商贸城B1楼(合利屋)","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=b9e5d0b8aa1ccfa580a12e95&output=html&source=placeapi_v2","233","","4.4",""
866,"茶物语(秀水街店)","北京朝阳区秀水东街8号秀水大厦1楼北门门口","15110275179","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=aff67109a32985982c4733bb&output=html&source=placeapi_v2","55","","2",""
867,"老男孩港式茶餐厅","朝阳区百子湾路16号地下(后现代城小区丁字路口正对)","(010)51148016,13501219903","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=4c33e86891eea7ba7702691f&output=html&source=placeapi_v2","143","","4.5",""
868,"金满嘉华香港茶餐厅","北京市朝阳区八里庄东里1号B区115号莱锦创意产业园","13520450943,(010)57892939","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=3be122e1a8f0224b1ef74dc0&output=html&source=placeapi_v2","392","","4.4",""
869,"澳门街茶餐厅(悠唐店)","三丰北里2号楼悠唐生活广场B1楼B02号铺(丰联广场南侧)","(010)59775633","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=680fb7037f5876858ab98885&output=html&source=placeapi_v2","97","","4.3",""
870,"敦杨肉骨茶(富力城店)","东三环中路55号双井富力城星光大道商7-6号店铺(双井桥西北)","(010)58764859","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=173ea0434a9383649c09f713&output=html&source=placeapi_v2","54","","4.4",""
871,"鸿光楼茶餐厅(建外SOHO二店)","朝阳区东三环中路39号建外SOHO西区1号楼0101室(近国贸地铁站)","010-58690983","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=50fb64ffe0231044e9f85335&output=html&source=placeapi_v2","67","","3.0",""
872,"鸿光楼烧腊茶餐厅(富力广场店)","朝阳区东三环中路65号富力广场B座双子大厦1楼(双井桥西北)","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=56e88cbaab727b7ca4c75635&output=html&source=placeapi_v2","54","","4.3",""
873,"鸿光楼烧腊茶餐厅(住邦2000店)","八里庄西里100号住邦20004号楼105号110号商铺","(010)65505252","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=56f2f696bac17c990ba8d4f5&output=html&source=placeapi_v2","93","","4",""
874,"LOLIN精品烟酒","北京市朝阳区建国门外大街1号国贸商城B2层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a687b84bb95cad58b45f1eb3&output=html&source=placeapi_v2","1","","",""
875,"AOLIN 精品烟酒","北京市朝阳区建国门外大街1号国贸商城区域３B2层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8267c9a0069f90eaaeb22a4a&output=html&source=placeapi_v2","1","","",""
876,"贡茶","景恒街建外SOHO东区3号楼1层0339商铺","(010)57185881","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=3593f32ba30fdf7e1e1d110b&output=html&source=placeapi_v2","238","","4.5",""
877,"茶心居","北京市朝阳区建国路87号新光天地B1层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=7f5019155fd900f771455b49&output=html&source=placeapi_v2","1","","",""
878,"冠瑞泰台湾茶(SOHO尚都西塔)","东大桥路甲8号SOHO尚都南塔1楼2153室","(010)58691579","购物;商铺","http://api.map.baidu.com/place/detail?uid=4cf8d24ea68149fd9cf7794d&output=html&source=placeapi_v2","2","","5",""
879,"品林记茶","北京朝阳区广渠路双井富力十号天力街19号院05号","(010)56258186","美食","http://api.map.baidu.com/place/detail?uid=93cfd8168244dc6ac51b75f9&output=html&source=placeapi_v2","98","","4.9",""
880,"茶町叮","东三环建国路39号建外SOHOA座底商108-109号","(010)59002410","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=1ba7340e264d114d4afd3f04&output=html&source=placeapi_v2","61","","4.3",""
881,"茶公社","北京市朝阳区东三环中路财富汇2层","010-65361668","购物;商铺","http://api.map.baidu.com/place/detail?uid=2d6e78278db858844afd3f8b&output=html&source=placeapi_v2","20","","5",""
882,"普洱茶","北京市朝阳区建国门外大街22号北京赛特购物中心B1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=afd493375e324f181ce999b1&output=html&source=placeapi_v2","1","","",""
883,"烟酒茶行","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3812f83246c889975d17c3f4&output=html&source=placeapi_v2","2","","",""
884,"抱朴茶集","朝阳区慈云寺桥住邦20003号楼108号","(010)85869977","美食;茶座","http://api.map.baidu.com/place/detail?uid=de3503a8e731f1efadcb66e8&output=html&source=placeapi_v2","31","","4.5",""
885,"江南茶语","朝阳区双井桥西北侧(国贸桥向南约700米)富力城1层","15010728607","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=b1dd8419cd119a4ab44f544d&output=html&source=placeapi_v2","1","","",""
886,"国正袍茶","建国路87号华贸中心B1楼","","","http://api.map.baidu.com/place/detail?uid=b3aa435dcd28051215764335&output=html&source=placeapi_v2","1","","3",""
887,"茶无此人","朝阳区东三环中路39号建外SOHO西区13号楼1356号","(010)57188889","美食;茶座","http://api.map.baidu.com/place/detail?uid=55cc2f37c0858c03b817e762&output=html&source=placeapi_v2","1","","5",""
888,"尚汤厨坊茶餐厅","东三环中路39号院建外SOHO 3号楼0339A","(010)58690646","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=73fab24c1072a9985cbe86fa&output=html&source=placeapi_v2","198","","3.5",""
889,"阿文茶餐厅","光华西里9号1楼(近贵友大厦)","(010)65918032,(010)85950548","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=2527be1e25e623aa4bfc8df3&output=html&source=placeapi_v2","763","","4.1",""
890,"小资时尚港式茶餐厅","北京东城区雅宝路甲5号吉利大厦7楼","(010)85628888,(010)59473007","美食","http://api.map.baidu.com/place/detail?uid=c6ebfe45ac8381d23310af51&output=html&source=placeapi_v2","55","","2.5",""
891,"呢喃茶语","北京市朝阳区东三环中路65号ＶＩＶＡ北京富力广场B1层","","美食","http://api.map.baidu.com/place/detail?uid=bf637585c483f906932ca380&output=html&source=placeapi_v2","1","","",""
892,"呢哝茶语","北京市朝阳区东三环中路65号ＶＩＶＡ北京富力广场B1层","(010)59037236","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=d52831f9bf38f4be2ffaa795&output=html&source=placeapi_v2","77","","3.6",""
893,"涌莲茶庭","朝阳区广渠路33号院石韵浩庭4号楼06(涌莲茶庭)","","美食;茶座","http://api.map.baidu.com/place/detail?uid=0f4f09d3fe2cf5ae5bf6be6e&output=html&source=placeapi_v2","7","","4.6",""
894,"集茶楪抱","北京市朝阳区朝阳路住邦2000商务中心31层","","美食","http://api.map.baidu.com/place/detail?uid=35fe4dc679b93c9c85420ea6&output=html&source=placeapi_v2","2","","0",""
895,"普洱茶屋","西大望路东郊批发市场绿山九茶城C区13号(近现代城)","(010)87797276","美食;茶座","http://api.map.baidu.com/place/detail?uid=b12d93fa249f7e2cf4eafc14&output=html&source=placeapi_v2","8","","5",""
896,"司徒拔道港式茶餐厅","朝阳区建国门外大街甲6号中环世贸中心B2楼(近牧雨轩)","(010)85679254","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=4eb3b5335eab726c430245da&output=html&source=placeapi_v2","140","","2.9",""
897,"三悦茶府","百子湾路易构空间3号楼底商(近百子湾桥)","(010)87746939","美食","http://api.map.baidu.com/place/detail?uid=373cf757a72e7f774354d738&output=html&source=placeapi_v2","121","","3.9",""
898,"知钱咖啡茶","北京市朝阳区八里庄西里99号住邦2000商务中心2号楼5层","","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=e6fc506eb6e9e1d91b94c6e1&output=html&source=placeapi_v2","1","","1",""
899,"完美下午茶","朝阳区东大桥路9号侨福芳草地大厦B2楼","","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=ca002086f1218f89db1318bc&output=html&source=placeapi_v2","83","","4",""
900,"皇家茶茗品","北京市朝阳区建国门外大街22号北京赛特购物中心B1层","","购物","http://api.map.baidu.com/place/detail?uid=165e83731bd4213346e2742f&output=html&source=placeapi_v2","1","","0",""
901,"谭氏官府茶","关东店南街2号院-1-1","(010)65865086,(010)65617388","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=0b2d0efcedb37ab2b6147f9b&output=html&source=placeapi_v2","1","","",""
902,"笑语香茶空间","朝阳区朝外大街乙6号朝外soho-A座2层","18515356116","购物;商铺","http://api.map.baidu.com/place/detail?uid=16cfbc97788e158e4d776ea5&output=html&source=placeapi_v2","40","","",""
903,"国泰饭店-茶吧","永安西里12号国泰饭店","(010)65683366","美食;茶座","http://api.map.baidu.com/place/detail?uid=402bfc49d7318f7e27d2bb6f&output=html&source=placeapi_v2","6","","",""
904,"枫铃居酒屋茶餐厅","北京市朝阳区力源里北街2号院4号楼2层,金地名京商业街1A-208号","(010)85723030","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=50f7d14665d786dd73210b8b&output=html&source=placeapi_v2","585","","4.1",""
905,"营养素健康茶餐厅","朝阳区光华路22号光华SOHO3楼325室(汉威大厦斜对面)","(010)65610085","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=71b656692b58e1e943afe656&output=html&source=placeapi_v2","705","","3.9",""
906,"坡顶山红茶下午茶（万达店）","建国路93号万达广场1号楼1楼B06楼","(010)59476762","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=557554768ec12f45df1e52e0&output=html&source=placeapi_v2","93","","4.3",""
907,"一泉德茶事馆SOHO尚都店","东大桥路8号SOHO尚都西塔6/7层（近朝外大街）","(010)59000059","美食","http://api.map.baidu.com/place/detail?uid=41572e00ed7ffeadb45f1e1a&output=html&source=placeapi_v2","69","","4.5",""
908,"下午茶（Ole'国贸三店）","建门外大街1号国贸三期国贸商城地下二层3B-211","(010)85351017","美食","http://api.map.baidu.com/place/detail?uid=2045fb1ba846b7268ab988cb&output=html&source=placeapi_v2","1","","",""
909,"自然恩惠野生灵芝养生茶","百子湾南二路70乐成豪丽公寓101","(010)87725213","购物;商铺","http://api.map.baidu.com/place/detail?uid=534649d1f180d936f82d617a&output=html&source=placeapi_v2","1","","",""
910,"七彩云南庆澧祥普洱茶","北京市朝阳区双井桥西北侧(国贸桥向南约700米)富力城1层","010-58761666","购物;商铺","http://api.map.baidu.com/place/detail?uid=2788c8aa38e34a461fe9994f&output=html&source=placeapi_v2","2","","",""
911,"云南普洱茶(恒雨新时代)","建国路93号院万达广场4号楼2701","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f594db36caef891d6ca3ccd3&output=html&source=placeapi_v2","1","","0",""
912,"一树茶源(朝外SOHO店)","朝阳区朝外大街乙6号朝外SOHOA座0706号(近世贸天阶)","(010)58690966","公司企业","http://api.map.baidu.com/place/detail?uid=d792ebc3b986647f336212c4&output=html&source=placeapi_v2","356","","",""
913,"瑞吉酒店大堂酒吧下午茶","建外大街21号北京瑞吉酒店1层","(010)64606688","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=5ac96ae5865666134d6d4664&output=html&source=placeapi_v2","44","","4.9",""
914,"口香茶-北京绿树食品有限公司","东三环南路25-1号北京汽车大厦11层1107","","公司企业","http://api.map.baidu.com/place/detail?uid=1f61c477e0137ec340e1926c&output=html&source=placeapi_v2","1","","",""
915,"金五昊商贸中心(唐人牌灵芝茶)","延静西里2号华商大厦715A","","公司企业;公司","http://api.map.baidu.com/place/detail?uid=52a36cba73e8f634210220da&output=html&source=placeapi_v2","1","","",""
916,"北京茶驿茶艺有限公司建外分公司","北京市朝阳区建华南路15号美华世纪大厦二层2108","","美食;茶座","http://api.map.baidu.com/place/detail?uid=8491df6fad8ff1142811d11c&output=html&source=placeapi_v2","1","","",""
917,"北京天地祥源茶文化传播有限公司","北京市朝阳区王四营乡平乐园合众天成赏玩城二层C96","18500065008","公司企业","http://api.map.baidu.com/place/detail?uid=0794e411d66e5ec7d42ce2f1&output=html&source=placeapi_v2","1","","",""
918,"银生云海商贸有限公司(普洱茶专卖)","八里庄西里58号远洋国际中心C座17层1704号","","公司企业;公司","http://api.map.baidu.com/place/detail?uid=e9796b14d242e8496f4760fb&output=html&source=placeapi_v2","1","","",""
919,"撄宁雅茗茶文化发展有限公司远洋天地分公司","北京市朝阳区八里庄西里53号(住宅楼)2门102","(010)64638742","公司企业","http://api.map.baidu.com/place/detail?uid=48034901f2683620b626554e&output=html&source=placeapi_v2","1","","",""
920,"小左茶餐厅","北京朝阳区四惠通惠家园惠泽园8号楼8-11号(近壹线国际)","(010)59673020","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=0356f22b2357cb84ae31e58f&output=html&source=placeapi_v2","42","","4.4",""
