"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
270,"吴裕泰茶莊","东城区崇文门西大街3-2号(近中国银行)","010-65160880","购物;商铺","http://api.map.baidu.com/place/detail?uid=550fd5f96f389360921fc986&output=html&source=placeapi_v2","21","","4.7",""
271,"庆林春茶庄(前门大街)","北京市东城区前门大街43号","010-63011908","购物;商铺","http://api.map.baidu.com/place/detail?uid=2e00c5dddaf80a05d7851fc8&output=html&source=placeapi_v2","40","","4.6",""
272,"吴裕泰茶莊","东花市大街19号","(010)67192037","购物;商铺","http://api.map.baidu.com/place/detail?uid=c0f0daa34d4d0cfd90114ca4&output=html&source=placeapi_v2","15","","",""
273,"吴裕泰茶庄(崇文门店)","北京市东城区崇文门外大街11号新成文化大厦A座(正门)1层","(010)67082081","购物;商铺","http://api.map.baidu.com/place/detail?uid=925c550f81cf08ab5b3ac886&output=html&source=placeapi_v2","10","","3.6",""
274,"圣云轩茶庄","金宝街8号(金宝汇对面)","(010)85694018","购物;商铺","http://api.map.baidu.com/place/detail?uid=cb4fd1466a2bb6589d9d6814&output=html&source=placeapi_v2","21","","5",""
275,"吴裕泰茶庄(金宝街店)","东城区朝阳门南小街20-20号","(010)85891030","购物;商铺","http://api.map.baidu.com/place/detail?uid=cb4fd14645accb589c9d6897&output=html&source=placeapi_v2","59","","3.9",""
276,"启元茶庄","西花市大街49号","67160941","公司企业","http://api.map.baidu.com/place/detail?uid=d9df52e370b7e9840aa8d48c&output=html&source=placeapi_v2","2","","",""
277,"天福茶庄(东单店)","金鱼胡同3号","010-65271888","","http://api.map.baidu.com/place/detail?uid=752b477e1625d97484154120&output=html&source=placeapi_v2","1","","",""
278,"北京天福茶莊","东城区花市枣苑甲3-3号(近东花市大街)","(010)51162922","购物;商铺","http://api.map.baidu.com/place/detail?uid=a74481d6970abd46f403b8e2&output=html&source=placeapi_v2","17","","5",""
279,"俊和泰茶庄","东城区西花市大街80-1号","(010)67150189","购物;商铺","http://api.map.baidu.com/place/detail?uid=341c35de8ad9f4a7e60738c8&output=html&source=placeapi_v2","19","","3.7",""
280,"富足佳茶庄","东打磨厂街5号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=595f85f064b0f48cd518b78d&output=html&source=placeapi_v2","9","","",""
281,"吴九妹茶庄","朝阳门内南小街12","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2848ffd696de8a0f48cc4ac7&output=html&source=placeapi_v2","7","","",""
282,"吴裕泰茶庄","北京市东城区广渠门北里55号金桥国际公寓C区","(010)67109153","购物;商铺","http://api.map.baidu.com/place/detail?uid=af22fa106e226948e31103e6&output=html&source=placeapi_v2","5","","",""
283,"未茗茶楼","北京市东城区王府井大街88号","13161205558,(010)59785566","美食;茶座","http://api.map.baidu.com/place/detail?uid=ea6f0250445081b81ce999f2&output=html&source=placeapi_v2","47","","",""
284,"茗瑞坤茶庄","东城区内务部街3号(内务部街胡同)","(010)65286319","购物;商铺","http://api.map.baidu.com/place/detail?uid=ffd6d4030f6e718f17b54bc7&output=html&source=placeapi_v2","15","","5",""
285,"福茗堂茶庄","王府井大街301新燕莎金街购物广场B2层MB230","","购物;商铺","http://api.map.baidu.com/place/detail?uid=60aabb211e78ae444afc8df2&output=html&source=placeapi_v2","1","","",""
286,"友谊净香思茶庄","东大桥路16号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f6332d6afb75aa0dd8f8&output=html&source=placeapi_v2","5","","",""
287,"圣雪轩茶庄","北京市东城区","","休闲娱乐","http://api.map.baidu.com/place/detail?uid=cadbe3f95fc70a4dc6effb42&output=html&source=placeapi_v2","2","","",""
288,"北京德感斋幸福茶庄有限公司","东城区广渠门内大街幸福家园2号楼底商108","67192118","公司企业","http://api.map.baidu.com/place/detail?uid=22e5c5aedac89d8388b98883&output=html&source=placeapi_v2","1","","",""
289,"佳茗佳人茶莊","北京市朝阳区东大桥路8号soho尚都2层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=699ef944ab8ed0a6dbd89173&output=html&source=placeapi_v2","1","","",""
290,"避风塘茶楼(华堂店)","北京朝阳区十里堡甘露西园1号楼(十里堡火车桥西边)","(010)65575236","美食;茶座","http://api.map.baidu.com/place/detail?uid=bbe9feb31a682c02a2d230cf&output=html&source=placeapi_v2","132","","4.5",""
291,"紫竹调茶楼","朝阳区呼家楼北里乙十号","(010)85951582","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=c5ddcc08dbe3ecc6d813185d&output=html&source=placeapi_v2","19","","2.7",""
292,"云鼎茶楼","北京朝阳区武圣北路,百环家园甲19号楼3楼(百环饭店往西200米,十字路口)","(010)67790678","美食;茶座","http://api.map.baidu.com/place/detail?uid=049d2c96038c1a5e4afc8daa&output=html&source=placeapi_v2","38","","4.3",""
293,"吴裕泰茶庄","朝阳区朝阳路乙2号十里堡阳光新城市华堂商场旁","(010)65589615","购物;商铺","http://api.map.baidu.com/place/detail?uid=72aa251300ff075e067ce886&output=html&source=placeapi_v2","30","","4.3",""
294,"吴裕泰茶庄（双井店）","朝阳区东三环南路双井桥南100米路东侧(农商行)","010-67751252","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf29b702d733f1e409b93ad0&output=html&source=placeapi_v2","25","","3.7",""
295,"吴裕泰茶庄","北京市朝阳区广渠路23号院6#楼6—8号商铺","(010)67723282","购物;商铺","http://api.map.baidu.com/place/detail?uid=7059ff2ad64f9007eb1e9705&output=html&source=placeapi_v2","1","","5",""
296,"益茗阁茶楼","北京朝阳区朝阳路新苑四号楼1楼","(010)65167618","美食;茶座","http://api.map.baidu.com/place/detail?uid=28891781550d82359cec2b0c&output=html&source=placeapi_v2","24","","5",""
297,"德邻茶楼","百子湾金都杭城西里甲107号","(010)59146677","美食;茶座","http://api.map.baidu.com/place/detail?uid=3d6b942e62b79ba0095cb388&output=html&source=placeapi_v2","28","","5",""
298,"吴裕泰茶庄","朝阳区甜水园东街10号院4-2号(金台路口北)","(010)65002663","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd726468663517dc01&output=html&source=placeapi_v2","23","","3",""
299,"吴裕泰茶庄","东三环中路10号","(010)65681503","购物;商铺","http://api.map.baidu.com/place/detail?uid=6623e184a87e7d0807fef58a&output=html&source=placeapi_v2","4","","2",""
300,"香润雅舍茶楼","西大望路珠江帝景底商E2-112(大郊亭中间小环岛往东100米路南底商)","(010)58633000","购物;商铺","http://api.map.baidu.com/place/detail?uid=66c7e716de49f0c8c61e516a&output=html&source=placeapi_v2","160","","4.9",""
301,"吴裕泰茶庄","北京市朝阳区西大望路3号蓝堡大厦底商","(010)85999190","购物;商铺","http://api.map.baidu.com/place/detail?uid=87248d96c46a61aa2906ce86&output=html&source=placeapi_v2","9","","5",""
302,"吴裕泰茶庄","朝阳区金台里甲15号万惠商场内(红庙路口北)","(010)65916495","购物;商铺","http://api.map.baidu.com/place/detail?uid=39d43f82fb3f4e9fa8059dcc&output=html&source=placeapi_v2","9","","2.8",""
303,"北京佰广源吴裕泰茶庄","百子湾东里102号楼5单元105室(金百万)","15901390697","购物;商铺","http://api.map.baidu.com/place/detail?uid=cc1d295bf496644e220262f0&output=html&source=placeapi_v2","23","","4.8",""
304,"白云间茶楼","朝阳区通惠家园惠生园1号楼12门(四惠东侧)","(010)65582909","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=08f5b8d6cf21c2467ec876ce&output=html&source=placeapi_v2","31","","4.8",""
305,"锦坊缘茶庄茶艺馆(延静里店)","延静里1号楼4门102室","13683576654,(010)85996631","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=cbb6f19540b0637eaecb6670&output=html&source=placeapi_v2","6","","",""
306,"北京思雅茶楼","双花园南里4号楼1楼东三环中路辅路","","美食;茶座","http://api.map.baidu.com/place/detail?uid=0a46dc0f10e5d74731621283&output=html&source=placeapi_v2","1","","",""
307,"静心园茶楼","朝阳路兴隆家园1号楼底商","(010)85778599,(010)85760299","美食;茶座","http://api.map.baidu.com/place/detail?uid=25ec69fc2b17c67ec26c14d5&output=html&source=placeapi_v2","7","","",""
308,"元长厚茶庄(甘露园店)","北京市朝阳区朝阳路辅路甘露园南里一区1-4号","(010)85763214","购物;商铺","http://api.map.baidu.com/place/detail?uid=ae7e28ff32026f1aa8175ad6&output=html&source=placeapi_v2","7","","",""
309,"吴裕泰茶庄","北京市朝阳区定福庄西街南口内蒙古饭店东配楼","010-65779962","购物;商铺","http://api.map.baidu.com/place/detail?uid=373cf757ac0868774354d7d6&output=html&source=placeapi_v2","7","","4",""
310,"吴裕泰茶庄","朝阳区朝阳路67号财满街财经中心东区9号楼1层","(010)85776284","购物;商铺","http://api.map.baidu.com/place/detail?uid=101bc61b4b539cbac52ba1a6&output=html&source=placeapi_v2","30","","4.7",""
311,"韵香源茶庄","广渠路","13240256376","购物;商铺","http://api.map.baidu.com/place/detail?uid=3cafbbf0e5713f708f1a8992&output=html&source=placeapi_v2","4","","",""
312,"北京静雅轩茶庄","兴隆街90a附近","13683181860","购物;商铺","http://api.map.baidu.com/place/detail?uid=60d02a93de48f9e93062128e&output=html&source=placeapi_v2","3","","",""
313,"张一元茶庄(香山南路)","石景山区西山枫林7#61（射击场向西50米）","(010)88782403","购物;商铺","http://api.map.baidu.com/place/detail?uid=96b672aa7a0c3e6ccf04ef99&output=html&source=placeapi_v2","6","","3.3",""
314,"吴裕泰(八大处茶庄店)","北京市石景山区香山南路168号院2号楼一层114号","010-88994290","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8cb04457a49b8bf373a71f8&output=html&source=placeapi_v2","6","","",""
315,"京华茶庄","苹果园1区门面房","010-68869477","购物;商铺","http://api.map.baidu.com/place/detail?uid=db1f39d467a1ea12f4c59cb9&output=html&source=placeapi_v2","7","","",""
316,"八大处茶庄","北京市石景山区西山风景区南麓八大处公园内(近公园大门)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=768743de5a29db47b75f1eaf&output=html&source=placeapi_v2","2","","4.5",""
317,"云闲茶楼阜石路店","北京海淀区定慧桥外双槐树路中昊家园底商109室","(010)51339560","美食;茶座","http://api.map.baidu.com/place/detail?uid=91221a1ba9a0e4c24f6d4651&output=html&source=placeapi_v2","68","","5",""
318,"毕氏茶楼(田村店)","田村路43号京粮广场三层","13051827978","美食;茶座","http://api.map.baidu.com/place/detail?uid=bc2b9660a879b64316a190d9&output=html&source=placeapi_v2","10","","5",""
319,"吴裕泰茶庄","永定路乙1-43号","(010)58977166","购物;商铺","http://api.map.baidu.com/place/detail?uid=0de357f17a17fb139222e0cd&output=html&source=placeapi_v2","5","","",""
320,"张一元茶庄(田村分店)","北京市海淀区畅茜园景宜里1号5","(010)88182663","购物;商铺","http://api.map.baidu.com/place/detail?uid=435d7aeaf5f0ae2c5bbbbcb1&output=html&source=placeapi_v2","8","","3.5",""
321,"清心阁茶楼","北京市海淀区畅茜园兰德华庭7号楼1层","(010)88251530","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=b703e96bd74842e38f1a8950&output=html&source=placeapi_v2","15","","4.5",""
322,"禄缘茗品茶庄","玉泉路甲2号院3","13910717630","购物;商铺","http://api.map.baidu.com/place/detail?uid=cad5f58a7de726385cbe86f0&output=html&source=placeapi_v2","9","","5",""
323,"知己茶楼","田村路兰德华庭7号楼36号","13901115332","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=f27b1debaf1055f9b320a8fb&output=html&source=placeapi_v2","7","","2",""
324,"云阁茶楼(阜石路店)","阜石路17号附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=8907f7939f53692ed6b74e3d&output=html&source=placeapi_v2","3","","1",""
325,"毕氏香苑茶楼","田村路43号京粮广场北段3层","13911192509,(010)52126099","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=04c32fe76fc1d068ca291528&output=html&source=placeapi_v2","1","","",""
326,"北京孟宪宗茶庄","北京市海淀区田村路什坊院43号","","购物","http://api.map.baidu.com/place/detail?uid=ab996141bf5cd76f87330401&output=html&source=placeapi_v2","4","","",""
327,"宁裕茶庄","远大路39-1号青清商厦1楼南门(近金源购物中心)","(010)88437151","购物;商铺","http://api.map.baidu.com/place/detail?uid=29694d93cf717daeb2077d38&output=html&source=placeapi_v2","6","","",""
328,"吴裕泰茶庄","北京市海淀区车公庄西路21号院南楼一层南侧第7标段","010-68475763","购物;商铺","http://api.map.baidu.com/place/detail?uid=f4460918b2706917b01e36b5&output=html&source=placeapi_v2","9","","4.6",""
329,"海中海茶楼","北洼西里11甲12楼甲12平房(如意商务酒店旁)","(010)68434282","美食;茶座","http://api.map.baidu.com/place/detail?uid=4780e150546deda72811d156&output=html&source=placeapi_v2","29","","4.6",""
330,"静逸轩茶楼","海淀区中关村南大街甲12号，环太大厦负1层(近北京理工大学、中国农业科学院)","","休闲娱乐;洗浴按摩","http://api.map.baidu.com/place/detail?uid=ed84b5ca7fedf2b72b11d151&output=html&source=placeapi_v2","111","","3.9",""
331,"吴裕泰茶庄北洼路店","北京市海淀区北洼路甲三号正豪大厦A座101号","010-88415364","购物;商铺","http://api.map.baidu.com/place/detail?uid=24d05508607a55b613882481&output=html&source=placeapi_v2","3","","4",""
332,"正山堂茶庄","北京市海淀区厂洼路1号一层-5","(010)88411633","美食;茶座","http://api.map.baidu.com/place/detail?uid=1538347e958a11465d17c307&output=html&source=placeapi_v2","7","","",""
333,"松月茶楼","阜成路定慧北里18号永兴花园商务酒店2层(三样菜)","(010)88120995,13240001018","美食;茶座","http://api.map.baidu.com/place/detail?uid=9ac6a97b25c1610621026284&output=html&source=placeapi_v2","34","","4.2",""
334,"天福茶莊","增光路37号楼中海馥园底商","(010)88585119","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6ee8724ca73d6f9a8f0cdd7&output=html&source=placeapi_v2","8","","3.4",""
335,"茗都茶庄","北京海淀区阜成路乙57号近空军总医院","(010)68429188","美食;茶座","http://api.map.baidu.com/place/detail?uid=dffd4642622a41ab3c9a5e5b&output=html&source=placeapi_v2","14","","3.7",""
336,"水痕轩茶庄","北京市海淀区世纪城远大中路（金源时代购物中心对面）","(010)51980066","美食;茶座","http://api.map.baidu.com/place/detail?uid=3810c879875add929c09f75d&output=html&source=placeapi_v2","16","","4.3",""
337,"巧思轩茶楼","海淀区西三环北路27号（紫竹桥向北200米，八一剧场对面）","(010)68717775","美食;茶座","http://api.map.baidu.com/place/detail?uid=642e65001b76c09cb45f1ee4&output=html&source=placeapi_v2","61","","3",""
338,"染九乡茶庄","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d24e48ebe7072eadafee7a58&output=html&source=placeapi_v2","31","","5",""
339,"初三社茶庄","北京市海淀区彰化路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=633b6aa53dce09cf3010af01&output=html&source=placeapi_v2","9","","5",""
340,"君林泰茶庄","中关村南大街12号25","(010)62139354","购物;商铺","http://api.map.baidu.com/place/detail?uid=61f634f662fb1a786b49f355&output=html&source=placeapi_v2","8","","",""
341,"福德厚茶庄(紫竹院南路)","增光路45号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4edf9fbff1bd1094cc06a456&output=html&source=placeapi_v2","6","","",""
342,"武夷兰涧茶庄","远大路1东门世纪金源购物中心5层","18601197648","美食;茶座","http://api.map.baidu.com/place/detail?uid=b718c26ce7461872f503b8b0&output=html&source=placeapi_v2","4","","",""
343,"广茗阁茶馆","北京市西城区鼓楼西大街61号广茗阁茶楼","(010)64011676","美食;茶座","http://api.map.baidu.com/place/detail?uid=56e88cba95f07d7ca5c756bb&output=html&source=placeapi_v2","1817","","3.3",""
344,"逐鹿茶楼(西直门店)","学院南路学院派A座2层","(010)62227688","美食;茶座","http://api.map.baidu.com/place/detail?uid=05dd7d5f2f6b4c18ad080f5b&output=html&source=placeapi_v2","238","","4.1",""
345,"隐逸茶楼","百万庄大街19-4号","(010)68334928","美食;茶座","http://api.map.baidu.com/place/detail?uid=b7021bf81a7cc0e3f5e73ba3&output=html&source=placeapi_v2","26","","4.6",""
346,"五品茶楼(鼓楼店)","旧鼓楼外大街38号(工人日报社)","(010)62379194","美食;茶座","http://api.map.baidu.com/place/detail?uid=2cc3c8e8935054cf4d2fdf55&output=html&source=placeapi_v2","21","","4.2",""
347,"清香林茶楼(文慧园西路店)","北京市海淀区德胜门西大街15号院远洋风景东门对面","(010)62266299","美食;茶座","http://api.map.baidu.com/place/detail?uid=d305db1f2198fa3e932ca355&output=html&source=placeapi_v2","17","","3.6",""
348,"张一元茶庄（新街口店）","西直门内大街28号中国书店旁(近新街口大街)","(010)66537430","购物;商铺","http://api.map.baidu.com/place/detail?uid=5508504d7602a3d2c6f025eb&output=html&source=placeapi_v2","24","","4.2",""
349,"张一元茶庄","西四北大街(近平安里路口)","(010)66168621","购物;商铺","http://api.map.baidu.com/place/detail?uid=7503683516ccb4b65e0d024c&output=html&source=placeapi_v2","35","","4.5",""
350,"吴裕泰茶庄","交大东路56号院1号楼底商","(010)62211593","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd6f267b7c3517dce9&output=html&source=placeapi_v2","9","","5",""
351,"张一元茶庄交大店","北京市海淀区交大东路60号-18一层","(010)62218610","购物;商铺","http://api.map.baidu.com/place/detail?uid=416feda9908fc8603f9a5eef&output=html&source=placeapi_v2","14","","3.9",""
352,"吴裕泰茶庄","北京市西城区赵登禹路冠英园小区底商","010-66560236","购物;商铺","http://api.map.baidu.com/place/detail?uid=f757e6ee6a3ef50e260bd0cc&output=html&source=placeapi_v2","13","","5",""
353,"香草人间茶楼","新街口外大街（近积水潭地铁）","(010)82808765","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=c879fa01956d5553c809f0a2&output=html&source=placeapi_v2","13","","3.1",""
354,"香茗源茶楼","平安里西大街14号(航天金融大厦)","(010)66137613","美食;茶座","http://api.map.baidu.com/place/detail?uid=3da907f37cddf94ab320a850&output=html&source=placeapi_v2","37","","3.9",""
355,"吴裕泰茶庄","北京市海淀区文慧园路五月华庭底商106室","010-58836780","购物;商铺","http://api.map.baidu.com/place/detail?uid=44c52c64b6f16b798f1a89ba&output=html&source=placeapi_v2","2","","",""
356,"吴裕泰茶莊","北京市海淀区学院南路19号","010-62265062","购物;商铺","http://api.map.baidu.com/place/detail?uid=34f68ab0a7f2a2138e55ec86&output=html&source=placeapi_v2","8","","",""
357,"张一元茶庄(小西天分店)","文慧园路志强北园23号楼","(010)62246635","购物;商铺","http://api.map.baidu.com/place/detail?uid=b9e5d0b8a407c9a580a12e80&output=html&source=placeapi_v2","9","","3.8",""
358,"元长厚茶庄(新街口北大街)","新街口北大街甲30号","(010)83226836","购物;商铺","http://api.map.baidu.com/place/detail?uid=881a28e7bbbaf45ef842b2ad&output=html&source=placeapi_v2","5","","4.6",""
359,"茗香苑茶楼","德胜门东滨河路13号6号楼1楼(近德外派出所)","(010)82258468","美食;茶座","http://api.map.baidu.com/place/detail?uid=56f2f696b9c87d990ba8d4f2&output=html&source=placeapi_v2","7","","4.5",""
360,"吴裕泰茶庄","西什库大街31-21号","010-66152448","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ab11dd9837089997bf79616&output=html&source=placeapi_v2","9","","3",""
361,"吴裕泰（铭乐茶庄店）","北京市海淀区学院南路四道口乐天玛特一层","(010)62115156","购物;商铺","http://api.map.baidu.com/place/detail?uid=dbf4d6eec0c9c8336fa3cccf&output=html&source=placeapi_v2","4","","5",""
362,"京华茶庄","赵登禹路乙333号","(010)66129257","购物;商铺","http://api.map.baidu.com/place/detail?uid=b9e5d0b8741979c180a12eb5&output=html&source=placeapi_v2","8","","",""
363,"福源茶庄","北京市西城区地安门外大街烟袋斜街63号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a7c56ee02e8b40aaa3acc40d&output=html&source=placeapi_v2","19","","3",""
364,"乐草堂茶庄","西直门北大街32号枫蓝国际购物中心B1楼","","","http://api.map.baidu.com/place/detail?uid=d0b8923fde233afbb4f42f95&output=html&source=placeapi_v2","1","","4",""
365,"吴裕泰茶莊","北京市东城区东直门东四北大街46号","010-64041928","购物;商铺","http://api.map.baidu.com/place/detail?uid=6ee0102049396af653e5c586&output=html&source=placeapi_v2","175","","4.3",""
366,"颐心园茶楼","和平里中街3号院3号楼底商","(010)84210084","美食;茶座","http://api.map.baidu.com/place/detail?uid=9e4c7c2cacced326c91b9586&output=html&source=placeapi_v2","175","","3.9",""
367,"吴裕泰茶莊","北京市东城区鼓楼东大街297号","010-64014190","购物;商铺","http://api.map.baidu.com/place/detail?uid=373cf757bbd81b774254d786&output=html&source=placeapi_v2","191","","4.5",""
368,"吴裕泰茶莊","地安门东大街119-1号","010-64028600","购物;商铺","http://api.map.baidu.com/place/detail?uid=08f1f1f5491156b788db73cb&output=html&source=placeapi_v2","278","","4.6",""
369,"吴裕泰茶庄","雍和宫大街甲43","(010)51006388","购物;商铺","http://api.map.baidu.com/place/detail?uid=747689ad029f0e7d5fd4fe5a&output=html&source=placeapi_v2","189","","5",""
370,"凤求凰茶楼","北京市东城区东城区安德路甲10号院巷上嘉园5号楼103号","(010)64511788","美食;茶座","http://api.map.baidu.com/place/detail?uid=f3c2373ca934d24bd22dd655&output=html&source=placeapi_v2","29","","3.6",""
371,"两香阁茶楼","和平里一区6号楼(和平里大酒店东100米)","13910668612,(010)84218186","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=9fbfeef27a4a055cede4a55a&output=html&source=placeapi_v2","407","","5",""
372,"吴裕泰茶庄","北京市东城区交道口东大街4-17号","(010)84015269","购物;商铺","http://api.map.baidu.com/place/detail?uid=f5e3bcae8e04b6d85e17c3fc&output=html&source=placeapi_v2","29","","4.4",""
373,"张一元茶庄(和平里店)","地坛北里1号楼(近和平里北街地铁站旁)","(010)64213087","购物;商铺","http://api.map.baidu.com/place/detail?uid=d0b8923fc83848fbb4f42f80&output=html&source=placeapi_v2","22","","4.2",""
374,"张一元茶庄","北京市东城区东直门东直门南小街4号","(010)84001892","购物;商铺","http://api.map.baidu.com/place/detail?uid=44207646f3313b72deee8b24&output=html&source=placeapi_v2","15","","4",""
375,"吴裕泰茶庄","安定门内大街160-1号(近事林家常菜)","010-64051950","购物;商铺","http://api.map.baidu.com/place/detail?uid=060f5e53e22cd1ce091cc786&output=html&source=placeapi_v2","42","","4.2",""
376,"吴裕泰茶庄（美术馆店）","美术馆后街65号楼(近2路总站)","010-64004334","购物;商铺","http://api.map.baidu.com/place/detail?uid=cdef4edf0319a75728d7ab16&output=html&source=placeapi_v2","15","","4.6",""
377,"张一元茶庄","东城区东四北大街126号","010-64020569","购物;商铺","http://api.map.baidu.com/place/detail?uid=ef8bf8c94379e3c95b10936a&output=html&source=placeapi_v2","9","","5",""
378,"吴裕泰茶庄","东城区和平里北街十四区1楼","010-64216531","购物;商铺","http://api.map.baidu.com/place/detail?uid=ffd6d4039f87819616b54b87&output=html&source=placeapi_v2","32","","4",""
379,"吴裕泰茶庄","北京市东城区南小街101号","(010)64012027","购物;商铺","http://api.map.baidu.com/place/detail?uid=2e00c5ddc30d0305d6851ff7&output=html&source=placeapi_v2","17","","4",""
380,"吴裕泰茶庄","朝阳区柳芳北里12号楼（同心楼烤鸭店旁）","(010)64633549","购物;商铺","http://api.map.baidu.com/place/detail?uid=d991e116b2e705541f38942d&output=html&source=placeapi_v2","9","","4.6",""
381,"张一元茶庄安定门分店","东城区安外大街西河沿13号（肯德基南侧）","(010)84113717","购物;商铺","http://api.map.baidu.com/place/detail?uid=97b1d76ff87c19390482c2a7&output=html&source=placeapi_v2","41","","3.4",""
382,"吴裕泰茶庄（安德路店）","北京市东城区西营房胡同9号院4-8","(010)84125329","购物;商铺","http://api.map.baidu.com/place/detail?uid=50fb64fffefb6a44e8f8539d&output=html&source=placeapi_v2","23","","4.8",""
383,"吴裕泰茶庄","北京市朝阳区东四北大街533号","(010)64045458","购物;商铺","http://api.map.baidu.com/place/detail?uid=251374c940afce26a01de9a4&output=html&source=placeapi_v2","50","","3.7",""
384,"朋会阁茶馆","朝阳区新源里西甲5号楼1楼","(010)84515395","美食;茶座","http://api.map.baidu.com/place/detail?uid=a74481d6616c4f5ff503b857&output=html&source=placeapi_v2","17","","3.4",""
385,"张一元茶庄（静安庄店）","朝阳区静安里静安市场一层","(010)64667921","休闲娱乐","http://api.map.baidu.com/place/detail?uid=1bf85b25db644cbda0a9349a&output=html&source=placeapi_v2","1","","3.8",""
386,"云海轩茶馆","北门仓胡同3号(近仓夹道)","(010)84075899","美食;茶座","http://api.map.baidu.com/place/detail?uid=101bc61b42e895bac42ba1cf&output=html&source=placeapi_v2","4","","3.6",""
387,"吴裕泰茶莊","朝外蓝岛大厦地下一层","13910795087,(010)58214173","购物;商铺","http://api.map.baidu.com/place/detail?uid=d5f93c0ef5f35a45ecdfca86&output=html&source=placeapi_v2","22","","",""
388,"吴裕泰茶庄（胡家园店）","东城区东直门外小街10号胡家园小区(近健康报社)","010-64663871","购物;商铺","http://api.map.baidu.com/place/detail?uid=b0d056f2bf15bf67cac3db75&output=html&source=placeapi_v2","5","","4",""
389,"叶语轩茶楼","朝阳区东直门外左家庄12号红楼1楼(近左家庄汽车总站)","(010)58665218","美食;茶座","http://api.map.baidu.com/place/detail?uid=7fa06acdfbb0486121f01713&output=html&source=placeapi_v2","21","","4.1",""
390,"解韵茶楼","朝阳门大街288号院1号楼108","(010)85173701","美食;茶座","http://api.map.baidu.com/place/detail?uid=a55dacb5b876c30bb6147f26&output=html&source=placeapi_v2","46","","4.7",""
391,"龙裔嘉祺茶楼","安德里北街24号院2号楼","(010)84123357","美食;茶座","http://api.map.baidu.com/place/detail?uid=fd007c5e7b581075a9f729a5&output=html&source=placeapi_v2","5","","5",""
392,"逸雅轩茶楼","和平里中街19号1层西109","(010)84222678","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=0a46dc0ff507ac47306212dc&output=html&source=placeapi_v2","27","","3.0",""
393,"更香茶莊","东四北大街79-2","(010)84040705","购物","http://api.map.baidu.com/place/detail?uid=7434e850d78342871df74d28&output=html&source=placeapi_v2","5","","",""
394,"卿香茗缘茶庄","兴化路和平里宾馆门市102号","(010)64216610","美食;茶座","http://api.map.baidu.com/place/detail?uid=94f997dad8f68ed57069d3d4&output=html&source=placeapi_v2","10","","4.6",""
395,"兴盛茶庄","美术馆后街88号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=53cebd502dd15b782b02e183&output=html&source=placeapi_v2","8","","",""
396,"和永盛茶庄","北京市东城区雍和宫大街153-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf29b70259bb6f8008b93ab5&output=html&source=placeapi_v2","5","","3",""
397,"茗逸茶庄","板厂胡同7号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=57484e1b19e337793686f43a&output=html&source=placeapi_v2","2","","",""
398,"福茗堂茶庄","三里屯路11号院三里屯太古里北区地下1层NLG-44","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6835e3a7040be757e21103e3&output=html&source=placeapi_v2","2","","4",""
399,"山景轩茶庄","景山东街6号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4bb049d915e59447990050c7&output=html&source=placeapi_v2","5","","4.5",""
400,"王府茶楼养生宴(朝阳公园店)","北京朝阳区朝阳公园西路1号院8号公馆北面路口内600米近枣营路、朝阳公园北侧、皇石国际公寓西侧","(010)65385868","美食;其他","http://api.map.baidu.com/place/detail?uid=e6ee2fd2f79b9d512a11d188&output=html&source=placeapi_v2","256","","4",""
401,"张一元茶庄（团结湖店）","团结湖路9号楼(近团结湖商场)","(010)65826762","购物;商铺","http://api.map.baidu.com/place/detail?uid=4ce10ce66615f6b8451a3280&output=html&source=placeapi_v2","16","","3.4",""
