"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
471,"听雨楼茶庄","通州区京通罗斯福广场B1层fz131号","13691234007","美食;茶座","http://api.map.baidu.com/place/detail?uid=39339a57101defcb1e1d117c&output=html&source=placeapi_v2","1","","",""
472,"鼎丰香茶庄","市场南街附近","(010)60511259","购物;商铺","http://api.map.baidu.com/place/detail?uid=225b93aa593b9ba386420e11&output=html&source=placeapi_v2","3","","",""
473,"茶艺缘茶庄","紫运北街66号(近桦秀路)","","美食;茶座","http://api.map.baidu.com/place/detail?uid=d763b7a13ceb0bb9c26c14c6&output=html&source=placeapi_v2","3","","3",""
474,"永旺春茶庄","通胡路附近","13716069321","购物;商铺","http://api.map.baidu.com/place/detail?uid=213aabe6459901f831f71dca&output=html&source=placeapi_v2","3","","",""
475,"春芳香茶庄","城子大街134号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b22d414c64b148829122e0d3&output=html&source=placeapi_v2","4","","",""
476,"张一元茶庄滨河路分店","滨河路霁月园底商(双峪环岛向南50米)","010-69846829","购物;商铺","http://api.map.baidu.com/place/detail?uid=850815e1cce68fe643e19224&output=html&source=placeapi_v2","11","","3",""
477,"茗馨茶楼","北京市门头沟区绮霞苑1号楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=156a4f78e146bb7e4207c1a4&output=html&source=placeapi_v2","6","","",""
478,"春芳茶庄","新桥大街90号","(010)69843079","购物;商铺","http://api.map.baidu.com/place/detail?uid=2cc3c8e8b4ed37d54d2fdfc0&output=html&source=placeapi_v2","11","","3",""
479,"瓷茗缘茶楼","北京市门头沟区剧场东街甲10号","(010)69853510","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=f9fd60622787391e0f0e6b65&output=html&source=placeapi_v2","8","","",""
480,"张一元茶庄(北京市石景山区市政工程管理所南)","金顶街向北200米红光金鼎商业中心底商A-01","(010)88736188","购物;商铺","http://api.map.baidu.com/place/detail?uid=6ed3083ac6bf6aae2a3a9fb7&output=html&source=placeapi_v2","9","","3.1",""
481,"吴裕泰茶庄","滨河西区皓月园6号(近双峪路)","(010)69844363","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd6f0d7b7c3517dcc0&output=html&source=placeapi_v2","8","","5",""
482,"碧泉茶庄","北京市石景山区金顶路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=cc0849a0b9b1e150940319d5&output=html&source=placeapi_v2","2","","",""
483,"吴裕泰茶庄石景山店","金顶街西口近337总站(近337总站)","(010)88710070","购物;商铺","http://api.map.baidu.com/place/detail?uid=6deee308e97cb87328fc4887&output=html&source=placeapi_v2","11","","4.1",""
484,"百富臣茶庄","双峪路爱玛裕文玩交易广场","13051035036","购物;商铺","http://api.map.baidu.com/place/detail?uid=c65caa83a98d6692e607388e&output=html&source=placeapi_v2","3","","",""
485,"瓷铭缘茶楼","爱玛裕文玩交易广场内","(010)88787318","美食;茶座","http://api.map.baidu.com/place/detail?uid=e6b5cf71c0ae3082704b8705&output=html&source=placeapi_v2","1","","",""
486,"周围旺茶庄","月季园路1-3附近","(010)69841746,(010)69867361","购物","http://api.map.baidu.com/place/detail?uid=6c9374cdb9d714b628b97ccd&output=html&source=placeapi_v2","8","","",""
487,"张一元茶庄(香山南路)","石景山区西山枫林7#61（射击场向西50米）","(010)88782403","购物;商铺","http://api.map.baidu.com/place/detail?uid=96b672aa7a0c3e6ccf04ef99&output=html&source=placeapi_v2","6","","3.3",""
488,"吴裕泰(八大处茶庄店)","北京市石景山区香山南路168号院2号楼一层114号","010-88994290","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8cb04457a49b8bf373a71f8&output=html&source=placeapi_v2","6","","",""
489,"京华茶庄","苹果园1区门面房","010-68869477","购物;商铺","http://api.map.baidu.com/place/detail?uid=db1f39d467a1ea12f4c59cb9&output=html&source=placeapi_v2","7","","",""
490,"八大处茶庄","北京市石景山区西山风景区南麓八大处公园内(近公园大门)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=768743de5a29db47b75f1eaf&output=html&source=placeapi_v2","2","","4.5",""
491,"云闲茶楼阜石路店","北京海淀区定慧桥外双槐树路中昊家园底商109室","(010)51339560","美食;茶座","http://api.map.baidu.com/place/detail?uid=91221a1ba9a0e4c24f6d4651&output=html&source=placeapi_v2","68","","5",""
492,"松月茶楼","阜成路定慧北里18号永兴花园商务酒店2层(三样菜)","(010)88120995,13240001018","美食;茶座","http://api.map.baidu.com/place/detail?uid=9ac6a97b25c1610621026284&output=html&source=placeapi_v2","34","","4.2",""
493,"毕氏茶楼(田村店)","田村路43号京粮广场三层","13051827978","美食;茶座","http://api.map.baidu.com/place/detail?uid=bc2b9660a879b64316a190d9&output=html&source=placeapi_v2","10","","5",""
494,"水痕轩茶庄","北京市海淀区世纪城远大中路（金源时代购物中心对面）","(010)51980066","美食;茶座","http://api.map.baidu.com/place/detail?uid=3810c879875add929c09f75d&output=html&source=placeapi_v2","16","","4.3",""
495,"吴裕泰茶庄","永定路乙1-43号","(010)58977166","购物;商铺","http://api.map.baidu.com/place/detail?uid=0de357f17a17fb139222e0cd&output=html&source=placeapi_v2","5","","",""
496,"张一元茶庄(万柳茶店)","万柳东路新纪元家园南门1楼(锋尚国际公寓北侧)","(010)82571686","购物;商铺","http://api.map.baidu.com/place/detail?uid=85068e512bfeca012db17e3b&output=html&source=placeapi_v2","12","","4.3",""
497,"张一元茶庄(田村分店)","北京市海淀区畅茜园景宜里1号5","(010)88182663","购物;商铺","http://api.map.baidu.com/place/detail?uid=435d7aeaf5f0ae2c5bbbbcb1&output=html&source=placeapi_v2","8","","3.5",""
498,"清心阁茶楼","北京市海淀区畅茜园兰德华庭7号楼1层","(010)88251530","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=b703e96bd74842e38f1a8950&output=html&source=placeapi_v2","15","","4.5",""
499,"吴裕泰茶庄","北京市海淀区闵庄南路丙9号南区A01","(010)88403095","购物;商铺","http://api.map.baidu.com/place/detail?uid=84e5e172207566ea7ab55c72&output=html&source=placeapi_v2","3","","1",""
500,"利源茶楼","万柳中路11号万柳派顿大厦9层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=e56bf5e38e01f35d0782c209&output=html&source=placeapi_v2","15","","5",""
501,"禄缘茗品茶庄","玉泉路甲2号院3","13910717630","购物;商铺","http://api.map.baidu.com/place/detail?uid=cad5f58a7de726385cbe86f0&output=html&source=placeapi_v2","9","","5",""
502,"染九乡茶庄","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d24e48ebe7072eadafee7a58&output=html&source=placeapi_v2","31","","5",""
503,"知己茶楼","田村路兰德华庭7号楼36号","13901115332","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=f27b1debaf1055f9b320a8fb&output=html&source=placeapi_v2","7","","2",""
504,"云阁茶楼(阜石路店)","阜石路17号附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=8907f7939f53692ed6b74e3d&output=html&source=placeapi_v2","3","","1",""
505,"初三社茶庄","北京市海淀区彰化路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=633b6aa53dce09cf3010af01&output=html&source=placeapi_v2","9","","5",""
506,"毕氏香苑茶楼","田村路43号京粮广场北段3层","13911192509,(010)52126099","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=04c32fe76fc1d068ca291528&output=html&source=placeapi_v2","1","","",""
507,"北京孟宪宗茶庄","北京市海淀区田村路什坊院43号","","购物","http://api.map.baidu.com/place/detail?uid=ab996141bf5cd76f87330401&output=html&source=placeapi_v2","4","","",""
508,"武夷兰涧茶庄","远大路1东门世纪金源购物中心5层","18601197648","美食;茶座","http://api.map.baidu.com/place/detail?uid=b718c26ce7461872f503b8b0&output=html&source=placeapi_v2","4","","",""
509,"宁裕茶庄","远大路39-1号青清商厦1楼南门(近金源购物中心)","(010)88437151","购物;商铺","http://api.map.baidu.com/place/detail?uid=29694d93cf717daeb2077d38&output=html&source=placeapi_v2","6","","",""
510,"逐鹿茶楼(西直门店)","学院南路学院派A座2层","(010)62227688","美食;茶座","http://api.map.baidu.com/place/detail?uid=05dd7d5f2f6b4c18ad080f5b&output=html&source=placeapi_v2","238","","4.1",""
511,"避风塘茶楼(万通店)","北京市西城区南礼士路1号3","010-68058936","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=d991e1161e01f94c1e3894a7&output=html&source=placeapi_v2","72","","3.2",""
512,"避风塘茶楼","北京市海淀区万泉河路68号(城乡超市对面)","(010)82650712","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=89fd4ea303326d5ee5e96534&output=html&source=placeapi_v2","183","","4.2",""
513,"隐逸茶楼","百万庄大街19-4号","(010)68334928","美食;茶座","http://api.map.baidu.com/place/detail?uid=b7021bf81a7cc0e3f5e73ba3&output=html&source=placeapi_v2","26","","4.6",""
514,"张一元茶庄(阜外店)","北京市西城区阜成门外大街37-2号(天意市场向西50米)","010-68326519","购物;商铺","http://api.map.baidu.com/place/detail?uid=a3f21eee2772045d2eb17e87&output=html&source=placeapi_v2","18","","4.3",""
515,"吴裕泰茶庄","海淀区中关村南大街1号友谊宾馆东门向南100米","(010)62189820","购物;商铺","http://api.map.baidu.com/place/detail?uid=d305db1fa3267c27932ca3ca&output=html&source=placeapi_v2","8","","4.7",""
516,"吴裕泰茶庄","北京市海淀区车公庄西路21号院南楼一层南侧第7标段","010-68475763","购物;商铺","http://api.map.baidu.com/place/detail?uid=f4460918b2706917b01e36b5&output=html&source=placeapi_v2","9","","4.6",""
517,"清香林茶楼(文慧园西路店)","北京市海淀区德胜门西大街15号院远洋风景东门对面","(010)62266299","美食;茶座","http://api.map.baidu.com/place/detail?uid=d305db1f2198fa3e932ca355&output=html&source=placeapi_v2","17","","3.6",""
518,"吴裕泰茶庄","海淀区双榆树北路甲2号(京海研修学院对面)","010-82119177","购物;商铺","http://api.map.baidu.com/place/detail?uid=8ab0dfc4e180460fd9eced86&output=html&source=placeapi_v2","23","","5",""
519,"吴裕泰茶庄","交大东路56号院1号楼底商","(010)62211593","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd6f267b7c3517dce9&output=html&source=placeapi_v2","9","","5",""
520,"张一元茶庄交大店","北京市海淀区交大东路60号-18一层","(010)62218610","购物;商铺","http://api.map.baidu.com/place/detail?uid=416feda9908fc8603f9a5eef&output=html&source=placeapi_v2","14","","3.9",""
521,"海中海茶楼","北洼西里11甲12楼甲12平房(如意商务酒店旁)","(010)68434282","美食;茶座","http://api.map.baidu.com/place/detail?uid=4780e150546deda72811d156&output=html&source=placeapi_v2","29","","4.6",""
522,"静逸轩茶楼","海淀区中关村南大街甲12号，环太大厦负1层(近北京理工大学、中国农业科学院)","","休闲娱乐;洗浴按摩","http://api.map.baidu.com/place/detail?uid=ed84b5ca7fedf2b72b11d151&output=html&source=placeapi_v2","111","","3.9",""
523,"吴裕泰茶庄北洼路店","北京市海淀区北洼路甲三号正豪大厦A座101号","010-88415364","购物;商铺","http://api.map.baidu.com/place/detail?uid=24d05508607a55b613882481&output=html&source=placeapi_v2","3","","4",""
524,"正山堂茶庄","北京市海淀区厂洼路1号一层-5","(010)88411633","美食;茶座","http://api.map.baidu.com/place/detail?uid=1538347e958a11465d17c307&output=html&source=placeapi_v2","7","","",""
525,"香茗源茶楼","平安里西大街14号(航天金融大厦)","(010)66137613","美食;茶座","http://api.map.baidu.com/place/detail?uid=3da907f37cddf94ab320a850&output=html&source=placeapi_v2","37","","3.9",""
526,"张一元茶庄(城乡仓储店)","北京市海淀区苏州街63-3号","010-57019880,15727328208","购物;商铺","http://api.map.baidu.com/place/detail?uid=f9befb5823ecaaa7f7b916b6&output=html&source=placeapi_v2","7","","5",""
527,"天福茶莊","增光路37号楼中海馥园底商","(010)88585119","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6ee8724ca73d6f9a8f0cdd7&output=html&source=placeapi_v2","8","","3.4",""
528,"茗都茶庄","北京海淀区阜成路乙57号近空军总医院","(010)68429188","美食;茶座","http://api.map.baidu.com/place/detail?uid=dffd4642622a41ab3c9a5e5b&output=html&source=placeapi_v2","14","","3.7",""
529,"吳裕泰茶莊","北太平庄桥西南北京电影洗印厂综合楼","(010)82081188","购物;商铺","http://api.map.baidu.com/place/detail?uid=7fd7231114ba40865cbe8613&output=html&source=placeapi_v2","15","","4.5",""
530,"吴裕泰茶莊","北京市海淀区学院南路19号","010-62265062","购物;商铺","http://api.map.baidu.com/place/detail?uid=34f68ab0a7f2a2138e55ec86&output=html&source=placeapi_v2","8","","",""
531,"张一元茶庄(小西天分店)","文慧园路志强北园23号楼","(010)62246635","购物;商铺","http://api.map.baidu.com/place/detail?uid=b9e5d0b8a407c9a580a12e80&output=html&source=placeapi_v2","9","","3.8",""
532,"京华茶庄","苏州街43-1号倒座庙1号楼","(010)62552033","购物;商铺","http://api.map.baidu.com/place/detail?uid=4bb049d9856c645e980050a7&output=html&source=placeapi_v2","16","","4.4",""
533,"吴裕泰（铭乐茶庄店）","北京市海淀区学院南路四道口乐天玛特一层","(010)62115156","购物;商铺","http://api.map.baidu.com/place/detail?uid=dbf4d6eec0c9c8336fa3cccf&output=html&source=placeapi_v2","4","","5",""
534,"巧思轩茶楼","海淀区西三环北路27号（紫竹桥向北200米，八一剧场对面）","(010)68717775","美食;茶座","http://api.map.baidu.com/place/detail?uid=642e65001b76c09cb45f1ee4&output=html&source=placeapi_v2","61","","3",""
535,"京华茶庄","赵登禹路乙333号","(010)66129257","购物;商铺","http://api.map.baidu.com/place/detail?uid=b9e5d0b8741979c180a12eb5&output=html&source=placeapi_v2","8","","",""
536,"君林泰茶庄","中关村南大街12号25","(010)62139354","购物;商铺","http://api.map.baidu.com/place/detail?uid=61f634f662fb1a786b49f355&output=html&source=placeapi_v2","8","","",""
537,"福德厚茶庄(紫竹院南路)","增光路45号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4edf9fbff1bd1094cc06a456&output=html&source=placeapi_v2","6","","",""
538,"乐草堂茶庄","西直门北大街32号枫蓝国际购物中心B1楼","","","http://api.map.baidu.com/place/detail?uid=d0b8923fde233afbb4f42f95&output=html&source=placeapi_v2","1","","4",""
539,"广茗阁茶馆","北京市西城区鼓楼西大街61号广茗阁茶楼","(010)64011676","美食;茶座","http://api.map.baidu.com/place/detail?uid=56e88cba95f07d7ca5c756bb&output=html&source=placeapi_v2","1817","","3.3",""
540,"露雨轩茶楼双秀店","北京海淀区北三环中路22号(北太平庄桥东)","(010)62028510","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=e96b4420e41d464082288a5d&output=html&source=placeapi_v2","312","","4.7",""
541,"吴裕泰茶莊","北京市东城区东直门东四北大街46号","010-64041928","购物;商铺","http://api.map.baidu.com/place/detail?uid=6ee0102049396af653e5c586&output=html&source=placeapi_v2","175","","4.3",""
542,"颐心园茶楼","和平里中街3号院3号楼底商","(010)84210084","美食;茶座","http://api.map.baidu.com/place/detail?uid=9e4c7c2cacced326c91b9586&output=html&source=placeapi_v2","175","","3.9",""
543,"露雨轩茶楼(和平街店)","和平东街十二区","(010)64206706","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=1cea15a94778fcdc07fef550&output=html&source=placeapi_v2","92","","4",""
544,"王府茶楼养生宴(中轴路店)","朝阳区安华西里一区26号楼(歌华大酒店对面)","01064252588","美食;其他","http://api.map.baidu.com/place/detail?uid=7503683511abb1b65f0d02ef&output=html&source=placeapi_v2","108","","4.1",""
545,"吴裕泰茶莊","北京市东城区鼓楼东大街297号","010-64014190","购物;商铺","http://api.map.baidu.com/place/detail?uid=373cf757bbd81b774254d786&output=html&source=placeapi_v2","191","","4.5",""
546,"吴裕泰茶莊","地安门东大街119-1号","010-64028600","购物;商铺","http://api.map.baidu.com/place/detail?uid=08f1f1f5491156b788db73cb&output=html&source=placeapi_v2","278","","4.6",""
547,"吴裕泰茶庄","雍和宫大街甲43","(010)51006388","购物;商铺","http://api.map.baidu.com/place/detail?uid=747689ad029f0e7d5fd4fe5a&output=html&source=placeapi_v2","189","","5",""
548,"静茶楼","北京朝阳区胜古中路1号院3号楼8-8011室(近交通银行,肯德基)","(010)64436202","美食;茶座","http://api.map.baidu.com/place/detail?uid=4eca7c2581612f84601809ef&output=html&source=placeapi_v2","88","","3.4",""
549,"凤求凰茶楼","北京市东城区东城区安德路甲10号院巷上嘉园5号楼103号","(010)64511788","美食;茶座","http://api.map.baidu.com/place/detail?uid=f3c2373ca934d24bd22dd655&output=html&source=placeapi_v2","29","","3.6",""
550,"两香阁茶楼","和平里一区6号楼(和平里大酒店东100米)","13910668612,(010)84218186","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=9fbfeef27a4a055cede4a55a&output=html&source=placeapi_v2","407","","5",""
551,"泓韵阁茶楼","北京市朝阳区安贞桥胜古家园1号楼底商A座","(010)64459419","美食;茶座","http://api.map.baidu.com/place/detail?uid=8fa14fc3e058c86ef6eafca2&output=html&source=placeapi_v2","6","","2.1",""
552,"五品茶楼(北京歌华开元大酒店东)","西城区黄寺大街3号安华西里一区26号楼","(010)84242173","美食;茶座","http://api.map.baidu.com/place/detail?uid=78bd50f7f058bb2530870abd&output=html&source=placeapi_v2","9","","4.3",""
553,"五品茶楼(鼓楼店)","旧鼓楼外大街38号(工人日报社)","(010)62379194","美食;茶座","http://api.map.baidu.com/place/detail?uid=2cc3c8e8935054cf4d2fdf55&output=html&source=placeapi_v2","21","","4.2",""
554,"张一元茶庄（北太平庄店）","北三环中路富安国际大厦附近(近超市发)","(010)82086558","购物;商铺","http://api.map.baidu.com/place/detail?uid=e3e2cd9dff832cfac7f50d59&output=html&source=placeapi_v2","12","","3.7",""
555,"吴裕泰茶庄","北京市东城区交道口东大街4-17号","(010)84015269","购物;商铺","http://api.map.baidu.com/place/detail?uid=f5e3bcae8e04b6d85e17c3fc&output=html&source=placeapi_v2","29","","4.4",""
556,"张一元茶庄(和平里店)","地坛北里1号楼(近和平里北街地铁站旁)","(010)64213087","购物;商铺","http://api.map.baidu.com/place/detail?uid=d0b8923fc83848fbb4f42f80&output=html&source=placeapi_v2","22","","4.2",""
557,"张一元茶庄","北京市东城区东直门东直门南小街4号","(010)84001892","购物;商铺","http://api.map.baidu.com/place/detail?uid=44207646f3313b72deee8b24&output=html&source=placeapi_v2","15","","4",""
558,"吴裕泰茶庄","安定门内大街160-1号(近事林家常菜)","010-64051950","购物;商铺","http://api.map.baidu.com/place/detail?uid=060f5e53e22cd1ce091cc786&output=html&source=placeapi_v2","42","","4.2",""
559,"茗香茶楼(北太平庄店)","北京海淀区北太平庄路25号","(010)82028308","美食;茶座","http://api.map.baidu.com/place/detail?uid=4ce10ce6664cf6b8441a325b&output=html&source=placeapi_v2","17","","4.4",""
560,"丽人一品茶楼","外馆斜街6号院4号楼3层(北京联合大学师范学院对面)","(010)84110129","美食;茶座","http://api.map.baidu.com/place/detail?uid=389448edf5a4d9e932f71d46&output=html&source=placeapi_v2","209","","3.9",""
561,"张一元茶庄（新街口店）","西直门内大街28号中国书店旁(近新街口大街)","(010)66537430","购物;商铺","http://api.map.baidu.com/place/detail?uid=5508504d7602a3d2c6f025eb&output=html&source=placeapi_v2","24","","4.2",""
562,"张一元茶庄","西四北大街(近平安里路口)","(010)66168621","购物;商铺","http://api.map.baidu.com/place/detail?uid=7503683516ccb4b65e0d024c&output=html&source=placeapi_v2","35","","4.5",""
563,"吴裕泰茶庄（美术馆店）","美术馆后街65号楼(近2路总站)","010-64004334","购物;商铺","http://api.map.baidu.com/place/detail?uid=cdef4edf0319a75728d7ab16&output=html&source=placeapi_v2","15","","4.6",""
564,"张一元茶庄","东城区东四北大街126号","010-64020569","购物;商铺","http://api.map.baidu.com/place/detail?uid=ef8bf8c94379e3c95b10936a&output=html&source=placeapi_v2","9","","5",""
565,"竹溪茶楼","北京海淀区北三环中路43号院3号板楼北太平庄桥往北500米路东(牡丹园地铁站C口往南200米)","(010)82014282","美食;茶座","http://api.map.baidu.com/place/detail?uid=341c35defb4883a7e607385b&output=html&source=placeapi_v2","142","","4.4",""
566,"吴裕泰茶庄","北京市西城区赵登禹路冠英园小区底商","010-66560236","购物;商铺","http://api.map.baidu.com/place/detail?uid=f757e6ee6a3ef50e260bd0cc&output=html&source=placeapi_v2","13","","5",""
567,"吴裕泰茶庄","东城区和平里北街十四区1楼","010-64216531","购物;商铺","http://api.map.baidu.com/place/detail?uid=ffd6d4039f87819616b54b87&output=html&source=placeapi_v2","32","","4",""
568,"吴裕泰茶庄","北京市东城区南小街101号","(010)64012027","购物;商铺","http://api.map.baidu.com/place/detail?uid=2e00c5ddc30d0305d6851ff7&output=html&source=placeapi_v2","17","","4",""
569,"吴裕泰茶庄","北京市东城区安定路20号院6楼底商105号","(010)64436262","购物;商铺","http://api.map.baidu.com/place/detail?uid=cb3f14c123d6d6f94e6d46e1&output=html&source=placeapi_v2","11","","5",""
570,"香草人间茶楼","新街口外大街（近积水潭地铁）","(010)82808765","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=c879fa01956d5553c809f0a2&output=html&source=placeapi_v2","13","","3.1",""
571,"吴裕泰茶庄","北京市朝阳区胜古东里5号","010-64435334","购物;商铺","http://api.map.baidu.com/place/detail?uid=0523a141fc47c204b23c81c5&output=html&source=placeapi_v2","14","","3.5",""
572,"张一元茶庄安定门分店","东城区安外大街西河沿13号（肯德基南侧）","(010)84113717","购物;商铺","http://api.map.baidu.com/place/detail?uid=97b1d76ff87c19390482c2a7&output=html&source=placeapi_v2","41","","3.4",""
573,"山东日照碧波茶庄","和平里西青年沟6号楼101号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=22f25fa1f0b957254c6d46aa&output=html&source=placeapi_v2","1","","",""
574,"吴裕泰茶庄（安德路店）","北京市东城区西营房胡同9号院4-8","(010)84125329","购物;商铺","http://api.map.baidu.com/place/detail?uid=50fb64fffefb6a44e8f8539d&output=html&source=placeapi_v2","23","","4.8",""
575,"吴裕泰茶莊","青年沟路2-1","010-64240497","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ce2637d993c2148af31e586&output=html&source=placeapi_v2","14","","3.8",""
576,"怡清泉茶楼","西城区德胜门外大街2-1(马甸桥东南角)","(010)82076012","美食;茶座","http://api.map.baidu.com/place/detail?uid=08fc93dfcdabec889b68b450&output=html&source=placeapi_v2","17","","4.3",""
577,"吴裕泰茶庄","北京市朝阳区东四北大街533号","(010)64045458","购物;商铺","http://api.map.baidu.com/place/detail?uid=251374c940afce26a01de9a4&output=html&source=placeapi_v2","50","","3.7",""
578,"吴裕泰茶庄","北京市海淀区文慧园路五月华庭底商106室","010-58836780","购物;商铺","http://api.map.baidu.com/place/detail?uid=44c52c64b6f16b798f1a89ba&output=html&source=placeapi_v2","2","","",""
579,"广林阁茶楼","东城区和平里青年沟路东口(煤炭大厦西)","(010)84290588","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=b7021bf81a79c0e3f4e73b5c&output=html&source=placeapi_v2","13","","4.1",""
580,"元长厚茶庄(新街口北大街)","新街口北大街甲30号","(010)83226836","购物;商铺","http://api.map.baidu.com/place/detail?uid=881a28e7bbbaf45ef842b2ad&output=html&source=placeapi_v2","5","","4.6",""
581,"云海轩茶馆","北门仓胡同3号(近仓夹道)","(010)84075899","美食;茶座","http://api.map.baidu.com/place/detail?uid=101bc61b42e895bac42ba1cf&output=html&source=placeapi_v2","4","","3.6",""
582,"吴裕泰茶庄","马甸南路2号院1号楼一层吴裕泰茶庄","(010)82002112","购物;商铺","http://api.map.baidu.com/place/detail?uid=a27aa34d626e842c04026f73&output=html&source=placeapi_v2","4","","",""
583,"吴裕泰茶庄","北京市西城区黄寺大街23号","010-82235215","购物;商铺","http://api.map.baidu.com/place/detail?uid=56f2f69693f403990ba8d486&output=html&source=placeapi_v2","4","","3.7",""
584,"吴裕泰茶莊","朝外蓝岛大厦地下一层","13910795087,(010)58214173","购物;商铺","http://api.map.baidu.com/place/detail?uid=d5f93c0ef5f35a45ecdfca86&output=html&source=placeapi_v2","22","","",""
585,"茗香苑茶楼","德胜门东滨河路13号6号楼1楼(近德外派出所)","(010)82258468","美食;茶座","http://api.map.baidu.com/place/detail?uid=56f2f696b9c87d990ba8d4f2&output=html&source=placeapi_v2","7","","4.5",""
586,"解韵茶楼","朝阳门大街288号院1号楼108","(010)85173701","美食;茶座","http://api.map.baidu.com/place/detail?uid=a55dacb5b876c30bb6147f26&output=html&source=placeapi_v2","46","","4.7",""
587,"吴裕泰茶庄","西什库大街31-21号","010-66152448","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ab11dd9837089997bf79616&output=html&source=placeapi_v2","9","","3",""
588,"吳裕泰茶莊","新风北街物美超市底商双秀市场内","15712921886","购物;商铺","http://api.map.baidu.com/place/detail?uid=803708f113fb8660008972e9&output=html&source=placeapi_v2","5","","4.8",""
589,"龙裔嘉祺茶楼","安德里北街24号院2号楼","(010)84123357","美食;茶座","http://api.map.baidu.com/place/detail?uid=fd007c5e7b581075a9f729a5&output=html&source=placeapi_v2","5","","5",""
590,"逸雅轩茶楼","和平里中街19号1层西109","(010)84222678","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=0a46dc0ff507ac47306212dc&output=html&source=placeapi_v2","27","","3.0",""
591,"更香茶莊","东四北大街79-2","(010)84040705","购物","http://api.map.baidu.com/place/detail?uid=7434e850d78342871df74d28&output=html&source=placeapi_v2","5","","",""
592,"北京天福茶庄","北京市西城区西四南大街甲16号","010-66176310|010-65238899","购物;商铺","http://api.map.baidu.com/place/detail?uid=480b24d074fc14e89cec2bc4&output=html&source=placeapi_v2","24","","3.6",""
593,"卿香茗缘茶庄","兴化路和平里宾馆门市102号","(010)64216610","美食;茶座","http://api.map.baidu.com/place/detail?uid=94f997dad8f68ed57069d3d4&output=html&source=placeapi_v2","10","","4.6",""
594,"福源茶庄","北京市西城区地安门外大街烟袋斜街63号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a7c56ee02e8b40aaa3acc40d&output=html&source=placeapi_v2","19","","3",""
595,"兴盛茶庄","美术馆后街88号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=53cebd502dd15b782b02e183&output=html&source=placeapi_v2","8","","",""
596,"和永盛茶庄","北京市东城区雍和宫大街153-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf29b70259bb6f8008b93ab5&output=html&source=placeapi_v2","5","","3",""
597,"茗逸茶庄","板厂胡同7号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=57484e1b19e337793686f43a&output=html&source=placeapi_v2","2","","",""
598,"山景轩茶庄","景山东街6号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4bb049d915e59447990050c7&output=html&source=placeapi_v2","5","","4.5",""
599,"王府茶楼养生宴(朝阳公园店)","北京朝阳区朝阳公园西路1号院8号公馆北面路口内600米近枣营路、朝阳公园北侧、皇石国际公寓西侧","(010)65385868","美食;其他","http://api.map.baidu.com/place/detail?uid=e6ee2fd2f79b9d512a11d188&output=html&source=placeapi_v2","256","","4",""
600,"张一元茶庄（团结湖店）","团结湖路9号楼(近团结湖商场)","(010)65826762","购物;商铺","http://api.map.baidu.com/place/detail?uid=4ce10ce66615f6b8451a3280&output=html&source=placeapi_v2","16","","3.4",""
601,"非常友普茶楼","朝阳区北三环光熙门北里甲14号(近重庆饭店)","(010)64218216","美食;茶座","http://api.map.baidu.com/place/detail?uid=b3aa435db38d771215764350&output=html&source=placeapi_v2","90","","4.4",""
602,"张一元茶庄西坝河分店","朝阳区西坝河中里36号(近七圣南路)","(010)64617339","购物;商铺","http://api.map.baidu.com/place/detail?uid=157c02c1645622cff11937f7&output=html&source=placeapi_v2","6","","4.8",""
